date,SPXT,SPXT_7D_RTN,SPXT_1M_RTN,SPXT_3M_RTN,SPXT_7D_POS,SPXT_1M_POS,SPXT_3M_POS,SPX,SPX_7D_RTN,SPX_1M_RTN,SPX_3M_RTN,SPX_7D_POS,SPX_1M_POS,SPX_3M_POS,2_10_curve,SPX_IV,TY_1M_25DC,DIX,GEX,3M_LIBOR,3M_OIS,LOIS,SELL2_BUY10,INFL_SWP_1Y,INFL_SWP_2Y,INFL_SWP_5Y,INFL_SWP_10Y,ELECTION_YEAR,CDX_IG,CDX_HY,CDX_EM,FARWSHO,USD_3M_FRA_OIS_1,USD_3M_FRA_OIS_2,USD_3M_FRA_OIS_3,EUR_3M_FRA_OIS_1,GBP_3M_FRA_OIS_1,GFC_TSY_RP,GFC_MBS_RP
9/15/2011,2062.25,-0.03493756819,-0.005193356771,0.01451327434,0,0,1,1209.11,-0.03502576275,-0.006823200536,0.00872542614,0,0,1,189.179,28.35,6.99,0.460588,864559001,0.35022,0.0685,0.282,189.179,1.5235,1.58,1.8961,2.6358,0,125.75,94,108.975,#N/A,28.45,41.25,43.2,77.55,42.5,0.138,0.206
9/16/2011,2074.06,-0.07102012478,0.009339170516,-0.003080913763,0,1,0,1216.01,-0.07109316535,0.007705528737,-0.008766375277,0,1,0,188.154,27.41,6.96,0.44870017,480322758,0.35133,0.068,0.283,188.154,1.552,1.61,1.9,2.6259,0,126.5,94.001,109.35,#N/A,28.38,43,44.6,77.2,41.5,0.11,0.185
9/19/2011,2053.74,-0.05600027267,0.006592850117,0.03697157381,0,1,1,1204.09,-0.0561918129,0.004808610652,0.03091131062,0,1,1,179.63,28.3,6.92,0.48142904,42688858,0.3525,0.0655,0.287,179.63,1.5438,1.5644,1.8428,2.5824,0,128.125,93.625,108.65,#N/A,41.63,43,40.5,65.25,41.5,0.107,0.144
9/20/2011,2050.39,-0.03239383727,0.01285609079,0.04070932847,0,1,1,1202.09,-0.03255995807,0.01106406342,0.0346313504,0,1,1,177.606,28.27,7.07,0.45709148,246153269,0.355,0.0695,0.285,177.606,1.5437,1.5993,1.8907,2.6074,0,134.5,93.625,108.65,#N/A,38.88,40.4,39.75,64.5,41.75,0.129,0.165
9/21/2011,1990.2,0.007531906341,0.06313938298,0.08131846046,1,1,1,1166.76,0.00738798039,0.06127224108,0.07477116116,1,1,1,166.282,29.73,6.44,0.45660849,415707525,0.35556,0.0905,0.265,166.282,1.48,1.583,1.8833,2.5272,0,141.75,93.625,108.65,2650000000000,42.38,44.4,43.725,63,48,0.104,0.134
9/22/2011,1926.76,0.01943158463,0.1122973282,0.1270215284,1,1,1,1129.56,0.01903396013,0.1103438507,0.1201972449,1,1,1,151.909,37.92,6.77,0.4491522,506709646,0.35806,0.088,0.27,151.909,1.3,1.4228,1.72,2.37,0,145.5,93.625,108.65,#N/A,43.5,45.2,44.25,63,51.75,0.096,0.114
9/23/2011,1938.73,0.02140576563,0.08327100731,0.1201714524,1,1,1,1136.43,0.02109236821,0.08150084035,0.1135133708,1,1,1,161.48,36.22,6.95,0.48384899,303390929,0.36022,0.089,0.271,161.48,1.2327,1.3494,1.72,2.4109,0,142.5,93.625,108.65,#N/A,40.63,42.38,42,60.5,51.75,0.117,0.155
9/26/2011,1983.97,-0.0268048408,0.06973391735,0.08121090541,0,1,1,1162.95,-0.02711208564,0.0679736876,0.07454318758,0,1,1,167.237,33.56,7.23,0.45118694,253516386,0.36278,0.0885,0.274,167.237,1.2026,1.3322,1.7376,2.4552,0,137.125,93.625,108.65,#N/A,39.4,41.85,41.15,57.25,51.25,0.139,0.191
9/27/2011,2005.19,-0.06445274513,0.09476907425,0.08125414549,0,1,1,1175.38,-0.06478755807,0.09291463186,0.07456312001,0,1,1,173.532,31.47,7.38,0.47550666,11640191,0.36522,0.0905,0.275,173.532,1.27,1.3752,1.815,2.5466,0,136.75,93.625,108.65,#N/A,40.9,43.6,42.6,56.25,51.25,0.096,0.131
9/28/2011,1964.2,-0.02332247225,0.1180786071,0.09914468995,0,1,1,1151.06,-0.02355220406,0.1164404983,0.09256685142,0,1,1,173.214,33.51,7.15,0.48029801,-220425308,0.36856,0.089,0.28,173.214,1.2068,1.353,1.8266,2.5515,0,142,88.188,108.65,2640000000000,42.2,45.63,44.88,62.25,50.75,0.063,0.09
9/29/2011,1980.23,-0.01341258339,0.08159658222,0.1071441196,0,1,1,1160.4,-0.01410720441,0.08005860048,0.1005342985,0,1,1,173.684,34.96,6.77,0.46260223,-85366095,0.37211,0.0865,0.286,173.684,1.2073,1.3265,1.8162,2.54,0,139.75,88.188,108.65,#N/A,41.6,45.25,44.88,65.25,51.5,0.034,0.065
9/30/2011,1930.79,0.03046421413,0.07829955614,0.1359495336,1,1,1,1131.42,0.02965300242,0.07677078362,0.1289353202,1,1,1,167.13,36.12,6.69,0.48463006,168193569,0.37433,0.089,0.285,167.13,1.136,1.28,1.7617,2.4331,0,145.25,87.938,108.65,#N/A,42.75,47.5,45.75,64.75,53.25,0.12,0.226
10/3/2011,1875.95,0.05195767478,0.1278019137,0.1725952184,1,1,1,1099.23,0.05115398961,0.1261519427,0.1654157911,1,1,1,152.349,39.36,6.93,0.48119166,401723210,0.37761,0.0915,0.286,152.349,1.16,1.26,1.7653,2.4141,0,151.5,86.25,108.65,#N/A,45.8,50,48.6,66.25,56.5,0.114,0.163
10/4/2011,1918.39,0.06378786378,0.1237913042,0.1441781911,1,1,1,1123.95,0.06311668669,0.1220783843,0.1368922105,1,1,1,156.835,38.81,7.08,0.47711106,219498636,0.38094,0.0885,0.292,156.835,1.1695,1.248,1.772,2.471,0,149.5,86.25,108.65,#N/A,47,51.4,51.765,67.95,58.5,0.081,0.115
10/5/2011,1953.67,0.04516115823,0.09657209252,0.126085777,1,1,1,1144.03,0.04502504305,0.09545204234,0.1194636504,1,1,1,163.115,33.96,7.16,0.44747795,931951103,0.38361,0.089,0.295,163.115,1.2295,1.2879,1.7902,2.482,0,145.5,87.5,108.65,2650000000000,45.7,52,53.5,65.25,55.75,0.079,0.103
10/6/2011,1989.61,0.03649458939,0.08362945502,0.1155854665,1,1,1,1164.97,0.03629278007,0.08253431419,0.1091101058,1,1,1,172.263,33.26,7.17,0.47565061,1128800514,0.38778,0.0885,0.299,172.263,1.3,1.395,1.8611,2.5427,0,139.75,88.438,108.65,#N/A,43.4,49,50.88,67.25,53,0.087,0.105
10/7/2011,1973.42,0.04197788611,0.1060037904,0.1251938259,1,1,1,1155.46,0.04171498797,0.1042528517,0.1185848061,1,1,1,178.697,31.52,7.1,0.471813,1326485542,0.39111,0.0895,0.302,178.697,1.3797,1.47,1.9145,2.5637,0,139.75,88.5,108.65,#N/A,46.25,52,53.875,68,52.5,0.083,0.103
10/10/2011,2040.76,0.02510339285,0.03036123797,0.09064270174,1,1,1,1194.89,0.0248474755,0.02863025048,0.08420021927,1,1,1,,30.3,7.66,0.471813,1326485542,0.39417,0.088,0.306,178.697,1.42,1.47,1.9474,2.575,0,139.75,88.5,108.65,#N/A,45.95,52.63,55.3,67.75,51,0.083,0.103
10/11/2011,2041.9,0.0047210931,0.03880699349,0.08464175523,1,1,1,1195.54,0.004449872024,0.03692891915,0.07824915938,1,1,1,184.814,28.83,7.41,0.49629314,1378016376,0.3975,0.0845,0.313,184.814,1.4085,1.4788,1.92,2.575,0,136,89.719,108.65,#N/A,43.6,49.25,53.05,66.5,49.5,0.077,0.095
10/12/2011,2062.22,0.01513417579,0.04861750929,0.0777657088,1,1,1,1207.25,0.01501760199,0.046891696,0.07158417892,1,1,1,192.434,26.18,7.49,0.45694252,1783365971,0.40083,0.0825,0.318,192.434,1.4085,1.474,1.903,2.5782,0,131,91.313,108.65,2640000000000,43.1,47.4,50.9,67.75,49.25,0.066,0.084
10/13/2011,2056.26,0.005359244454,0.04174083044,0.0930718878,1,1,1,1203.66,0.005167572238,0.0399780669,0.08671884087,1,1,1,190.543,26.4,7.46,0.49152481,1329837843,0.40306,0.0825,0.321,190.543,1.366,1.4288,1.8471,2.5177,0,132.994,90.688,108.65,#N/A,44.75,49.8,52.38,68,51,0.103,0.146
10/14/2011,2091.99,-0.00728492966,0.02906801658,0.07973747484,0,1,1,1224.58,-0.007504613827,0.02713583433,0.07342925738,0,1,1,198.118,24.11,7.61,0.46054915,1784730872,0.40472,0.0825,0.322,198.118,1.4484,1.5299,1.8864,2.5267,0,130.5,90.688,108.65,#N/A,43.55,48.63,50.6,68.5,51,0.129,0.169
10/17/2011,2051.54,0.03135205748,0.03221969837,0.1017918247,1,1,1,1200.86,0.03113601919,0.03002015222,0.09536498842,1,1,1,188.825,27.15,7.81,0.47104053,1070550490,0.40583,0.0815,0.324,188.825,1.54,1.58,1.885,2.5022,0,135.5,90.688,108.65,#N/A,43.2,48.75,50.515,69,52,0.171,0.229
10/18/2011,2093.43,0.0237409419,-0.005412170457,0.08027017861,1,0,1,1225.38,0.02351923485,-0.007548678777,0.07395256982,1,0,1,190.984,25.59,7.8,0.48024315,1012832468,0.40917,0.0805,0.329,190.984,1.65,1.6606,1.9375,2.5327,0,133,90.875,108.65,#N/A,43.1,48.25,49.75,69.25,52.25,0.121,0.169
10/19/2011,2067.28,0.01590979451,0.006839905576,0.09284663906,1,1,1,1209.88,0.01584454657,0.004769068007,0.08660363011,1,1,1,189.319,29.46,7.71,0.44886205,2347473743,0.41167,0.0825,0.329,189.319,1.52,1.6,1.9168,2.5303,0,135,90.813,108.65,2640000000000,42.75,48.15,49.55,69.5,53,0.068,0.094
10/20/2011,2076.75,0.02194293969,-0.01639099555,0.0973058866,1,0,1,1215.39,0.0218942068,-0.01843852591,0.09104896371,1,0,1,192.553,29.23,7.78,0.42841005,1158879374,0.41556,0.0825,0.333,192.553,1.45,1.57,1.93,2.58,0,134.25,90.875,108.65,#N/A,44,48.38,49.8,69.75,52.5,0.063,0.084
10/21/2011,2115.86,0.03750720747,-0.03849498549,0.07088370686,1,0,1,1238.25,0.03742378357,-0.04054916212,0.06475267515,1,0,1,195.13,26.69,7.99,0.44638268,799720648,0.41833,0.085,0.333,195.13,1.46,1.6,1.96,2.5837,0,131.75,91.625,108.65,#N/A,44.25,50.25,51.65,69.25,54,0.063,0.07
10/24/2011,2143.13,0.02473018436,-0.07166620784,0.05562891658,1,0,1,1254.2,0.02462924573,-0.07368043374,0.04953755382,1,0,1,195.326,24.93,8,0.42391454,1009327345,0.42028,0.0805,0.34,195.326,1.4756,1.6027,1.9807,2.6152,0,126.584,92.906,108.65,#N/A,43.7,49.5,50.13,69.9,57,0.071,0.108
10/25/2011,2100.17,0.01982696639,-0.05507649381,0.07454158473,1,0,1,1229.05,0.0197306863,-0.05726374029,0.06831292462,1,0,1,186.495,26.1,7.9,0.39706427,1688101729,0.42222,0.0815,0.341,186.495,1.5328,1.6318,1.9775,2.5948,0,130.084,92.125,108.65,#N/A,44.25,49.35,49.815,71,56.75,0.094,0.122
10/26/2011,2122.32,-0.01901221305,-0.03746843077,0.0628416073,0,0,1,1242,-0.01909822866,-0.03981481481,0.05669082126,0,0,1,191.776,25.25,7.91,0.43294202,1581690426,0.42472,0.083,0.342,191.776,1.5378,1.6798,2.051,2.667,0,126.334,92.625,108.65,2630000000000,44.25,50.85,51.05,71.5,56.5,0.063,0.095
10/27/2011,2195.22,-0.03622415977,-0.06703656126,0.03690746258,0,0,1,1284.59,-0.0363462272,-0.06959418959,0.03074911061,0,0,1,208.7,21.51,7.95,0.44503702,1171656477,0.42806,0.0875,0.341,208.7,1.6317,1.7435,2.1436,2.76,0,114.084,95.25,108.65,#N/A,40.9,44.9,46.63,69,51.25,0.066,0.095
10/28/2011,2196.13,-0.01833224809,-0.02688820789,0.03769813262,0,0,1,1285.09,-0.01862126388,-0.02967107362,0.03147639465,0,0,1,202.686,21.43,7.76,0.45484798,562856340,0.42944,0.0855,0.344,202.686,1.63,1.7233,2.12,2.7171,0,114.25,95.5,108.65,#N/A,39.75,43,43.5,70.5,51.75,0.062,0.086
10/31/2011,2141.81,0.000247454256,-0.00408066075,0.07968960832,1,0,1,1253.3,-0.00005585254927,-0.006957631852,0.07308705019,0,0,1,187.4,24.43,7.94,0.45053443,851141788,0.42944,0.0835,0.346,187.4,1.62,1.7239,2.081,2.641,0,122,94,108.65,#N/A,40.75,43.95,44.3,71.75,52,0.138,0.175
11/1/2011,2081.97,0.03555766894,0.02433752648,0.1102705611,1,1,1,1218.28,0.03516433004,0.02134156352,0.1034655416,1,1,1,175.062,28.28,9.11,0.44365225,1438676102,0.43167,0.086,0.346,175.062,1.5084,1.6962,2.0607,2.6197,0,127.25,92.188,108.65,#N/A,43.3,47.2,47,74.25,55.25,0.134,0.16
11/2/2011,2115.7,0.03162546675,0.01842416222,0.09480077516,1,1,1,1237.9,0.03071330479,0.01549398174,0.08817351967,1,1,1,175.791,27.12,8.21,0.46846674,1145431786,0.43306,0.0855,0.348,175.791,1.55,1.7053,2.105,2.6398,0,125.834,92.75,108.65,2610000000000,42.95,46.8,46.88,74.5,54.5,0.14,0.183
11/3/2011,2155.87,-0.02465362012,0.0005705353291,0.07711040091,0,1,1,1261.16,-0.02542104095,-0.00213295696,0.07041136731,0,0,1,183.415,25.02,7.9,0.44533189,1329564468,0.435,0.0865,0.349,183.415,1.5819,1.7204,2.1014,2.67,0,120.908,93.997,108.65,#N/A,42.65,46.25,46.7,72.75,54.75,0.102,0.148
11/4/2011,2142.34,-0.009895721501,0.009209555906,0.08552330629,0,1,1,1253.23,-0.01080408225,0.006207958635,0.07877245198,0,1,1,181.329,25.76,7.49,0.42642667,1807110772,0.4375,0.0875,0.35,181.329,1.6044,1.76,2.13,2.6651,0,123.75,93.375,108.65,#N/A,42.75,47.4,47.1,78.5,54.75,0.063,0.091
11/7/2011,2156,0.003005565863,-0.01836270872,0.07124304267,1,0,1,1261.12,0.002172671911,-0.02122716316,0.06464095407,1,0,1,180.232,25.3,7.75,0.48299641,615504956,0.44139,0.0875,0.354,180.232,1.6082,1.76,2.1526,2.6793,0,123.626,93.188,108.65,#N/A,43.4,48.13,48.4,78,55.75,0.071,0.091
11/8/2011,2182.61,-0.01856492914,-0.01395576855,0.06560952254,0,0,1,1275.92,-0.01891968148,-0.01624710013,0.05944730077,0,0,1,183.77,23.43,7.53,0.42235354,665815679,0.44417,0.0875,0.357,183.77,1.6194,1.75,2.14,2.66,0,121.251,93.593,108.65,#N/A,44,49,49.38,82,58,0.078,0.089
11/9/2011,2102.72,0.02381677066,0.00828926343,0.105235124,1,1,1,1229.1,0.02335855504,0.005996257424,0.09877145879,1,1,1,173.42,29.71,7.92,0.42307762,1253845090,0.44917,0.085,0.364,173.42,1.5272,1.68,2.0744,2.5548,0,130.125,91.156,108.65,2620000000000,47.25,55.25,55.75,83.25,62,0.086,0.094
11/10/2011,2121.14,-0.001650056102,-0.008952732964,0.09011192095,0,0,1,1239.69,-0.002242496108,-0.01126087974,0.08352088022,0,0,1,182.572,27.57,7.96,0.45327724,1051690216,0.45278,0.0855,0.367,182.572,1.5316,1.7202,2.144,2.5999,0,129.75,91.063,108.65,#N/A,49.4,57.85,58.88,81,63.25,0.099,0.119
11/11/2011,2162.48,-0.03717028597,-0.03883041693,0.08122156043,0,0,1,1263.86,-0.03776525881,-0.04117544665,0.07451774722,0,0,1,,25.12,8.02,0.45327724,1051690216,0.45722,0.087,0.37,182.572,1.5761,1.74,2.155,2.61,0,129.75,91.063,108.65,#N/A,48.9,57.75,60.38,81.25,62.75,0.099,0.119
11/14/2011,2142.09,-0.02832280623,-0.02644613438,0.09410435603,0,0,1,1251.78,-0.02886289923,-0.02878301299,0.08743549186,0,0,1,182.488,26.83,8.06,0.43622773,1337630468,0.46056,0.0875,0.373,182.488,1.53,1.6949,2.13,2.6052,0,129.625,91.438,108.65,#N/A,49.5,59.5,60.63,78.75,60.5,0.135,0.153
11/15/2011,2152.8,-0.05113805277,-0.02815867707,0.08946952806,0,0,1,1257.81,-0.0515419658,-0.03033049507,0.08300140721,0,0,1,180.602,25.54,7.78,0.46160798,745624771,0.46556,0.0865,0.379,180.602,1.4,1.6424,2.0655,2.5565,0,132.501,91.188,108.65,#N/A,51,61.95,61.9,80,62.5,0.169,0.211
11/16/2011,2117.64,-0.03930318657,-0.0235970231,0.1039034019,0,0,1,1236.91,-0.03950974606,-0.02551519512,0.09762230073,0,0,1,175.688,27.17,7.53,0.46908686,164520103,0.47111,0.09,0.381,175.688,1.3022,1.5611,2.0039,2.5384,0,134.875,90.459,108.65,2620000000000,55.75,68.75,68.5,85.5,61.5,0.112,0.149
11/17/2011,2082.1,-0.04445511743,0.0228471255,0.1277604342,0,1,1,1216.13,-0.04468272306,0.02070502331,0.1211465879,0,1,1,169.702,30.15,8.09,0.45574901,-948429187,0.47944,0.1015,0.378,169.702,1.18,1.4739,1.925,2.4605,0,136.626,89.969,108.65,#N/A,56.5,69,70.38,90.5,64.5,0.101,0.124
11/18/2011,2081.42,-0.04656436471,0.02519433848,0.13016114,0,1,1,1215.65,-0.04687204376,0.0230905277,0.1234648131,0,1,1,173.1,28.42,7.86,0.45012903,70720556,0.48778,0.099,0.389,173.1,1.1583,1.4619,1.9458,2.4668,0,136,90,108.65,#N/A,54.5,66.85,68.25,88.75,63.5,0.114,0.141
11/21/2011,2042.71,0.00004405911754,0.0535220369,0.1532425063,1,1,1,1192.98,-0.0003604419186,0.05114922295,0.146364566,0,1,1,169.17,29.13,8.02,0.46761948,156201703,0.495,0.1015,0.394,169.17,1.11,1.4188,1.9275,2.4161,0,140.75,89.063,108.65,#N/A,55.5,68.13,69.95,89.25,62.5,0.113,0.151
11/22/2011,2034.41,0.006709561986,0.06738563023,0.1620224045,1,1,1,1188.04,0.006018315882,0.0650567321,0.1549947813,1,1,1,165.853,28.74,7.54,0.46527889,-252170843,0.50028,0.1,0.4,165.853,1.0946,1.4279,1.93,2.425,0,140.75,88.75,108.65,#N/A,52.75,67.35,70,90,62,0.133,0.186
11/23/2011,1989.54,0.07415784553,0.09156387909,0.1828010495,1,1,1,1161.79,0.07330928997,0.08920717169,0.1754964322,1,1,1,162.105,29.94,7.78,0.47087027,-206203570,0.50611,0.1025,0.404,162.105,1.126,1.448,1.955,2.4182,0,146.125,87.781,108.65,2610000000000,53.38,69.38,72.25,91.75,61.5,0.13,0.19
11/25/2011,1984.5,0.07486520534,0.08092214664,0.1931821618,1,1,1,1158.67,0.07414535631,0.07851243236,0.1859200635,1,1,1,168.937,30.6,7.3,0.46061204,250687379,0.51806,0.114,0.404,168.937,1.1386,1.447,1.989,2.4345,0,147.5,87.532,108.65,#N/A,51,68.5,71.5,88.5,63.25,0.156,0.245
11/28/2011,2042.8,0.04397885256,0.06134717055,0.1554141375,1,1,1,1192.55,0.04337763616,0.05909186198,0.148488533,1,1,1,171.892,28.97,7.87,0.44960254,260318977,0.52306,0.1075,0.416,171.892,1.1902,1.445,2.04,2.4846,0,141,88.875,108.65,#N/A,50.2,65.5,69.5,86.75,61.25,0.125,0.209
11/29/2011,2048.06,0.05205902171,0.0541390389,0.1480523032,1,1,1,1195.19,0.05178256177,0.05222600591,0.1415256152,1,1,1,173.626,27.55,7.81,0.40289277,1219948970,0.52694,0.105,0.422,173.626,1.1977,1.4975,2.063,2.501,0,140.167,89.094,108.65,#N/A,50.25,62.95,68,83.25,60.25,0.084,0.143
11/30/2011,2137.08,0.009367922586,0.02588578808,0.08335205046,1,1,1,1246.96,0.009230448451,0.02413870533,0.07730801309,1,1,1,181.298,24.71,7.37,0.43884958,1310091659,0.52889,0.1055,0.423,181.298,1.327,1.5948,2.1394,2.55,0,127.75,91.563,108.65,2600000000000,42.7,47.75,51.2,78.25,56.25,0.13,0.181
12/1/2011,2133.07,0.01359542819,0.02822692176,0.09320838041,1,1,1,1244.58,0.01320124058,0.02628999341,0.08681643607,1,1,1,183.183,23.86,7.02,0.42745436,1122010988,0.52722,0.0975,0.43,183.183,1.32,1.6152,2.1468,2.5597,0,126.5,91.531,108.65,#N/A,43,47.5,52.25,79.75,55.75,0.103,0.154
12/2/2011,2132.64,-0.007610285843,0.03145866157,0.1042698252,0,1,1,1244.28,-0.007980518854,0.02955926319,0.09775130999,0,1,1,178.197,24.02,6.91,0.43415457,1407537501,0.52833,0.097,0.431,178.197,1.35,1.6372,2.1556,2.54,0,125.75,92,108.65,#N/A,44.25,48.5,53.75,84,55.75,0.093,0.148
12/5/2011,2154.68,-0.001174188279,0.01870347337,0.09694246942,0,1,1,1257.08,-0.001503484265,0.01649059726,0.09051929869,0,1,1,178.456,24.64,7,0.43504716,1385127223,0.5339,0.0975,0.436,178.456,1.372,1.6302,2.1491,2.5375,0,123.126,92.251,108.65,#N/A,44.25,49.25,53,84.25,57.5,0.092,0.141
12/6/2011,2157.1,-0.01712947939,0.01988781234,0.09596217143,0,1,1,1258.47,-0.01748154505,0.01766430666,0.08948961835,0,1,1,183.408,24.31,6.48,0.4419741,1400280640,0.53775,0.095,0.443,183.408,1.3691,1.625,2.125,2.55,0,122.125,92.743,108.65,#N/A,45.88,50.25,52.8,86,58.25,0.085,0.14
12/7/2011,2162.07,-0.02771418132,0.0265995088,0.1136503443,0,1,1,1261.01,-0.02797757353,0.02463897987,0.1070094607,0,1,1,179.433,25.47,6.58,0.47557764,927913416,0.54,0.0895,0.451,179.433,1.42,1.63,2.06,2.49,0,119.875,93.284,108.65,2600000000000,46.3,49.15,51.55,85,57.75,0.065,0.108
12/8/2011,2116.41,-0.01790768329,0.04917289183,0.1363488171,0,1,1,1234.35,-0.01825252157,0.04709361202,0.1295661684,0,1,1,175.098,26.66,7,0.44030554,1452367339,0.54,0.092,0.448,175.098,1.4,1.6,1.99,2.4174,0,125.625,91.563,108.65,#N/A,46.8,48.75,50.7,95,57.5,0.076,0.095
12/9/2011,2152.15,-0.03099691007,0.03419371326,0.1241642079,0,1,1,1255.19,-0.03142153778,0.03211465993,0.1174403875,0,1,1,183.69,23.47,7.29,0.49512895,1022002330,0.54175,0.0905,0.451,183.69,1.4006,1.6037,2.0171,2.4427,0,122.25,92.375,108.65,#N/A,46.25,49.4,51.25,96,58,0.086,0.105
12/12/2011,2120.15,-0.0131924628,0.04461005118,0.1424144518,0,1,1,1236.47,-0.01359515395,0.042556633,0.1356280379,0,1,1,178.981,24.71,7.16,0.45817134,707628338,0.5435,0.09,0.454,178.981,1.409,1.5963,2.0079,2.491,0,125.85,91.531,108.65,#N/A,46,50.13,53,94.9,57.75,0.093,0.138
12/13/2011,2102.15,-0.01640225483,0.05729372309,0.1567823419,0,1,1,1225.73,-0.01662682646,0.05542819381,0.1501309424,0,1,1,173.395,23.88,6.57,0.43928772,182965156,0.54625,0.0885,0.458,173.395,1.38,1.5818,1.9836,2.5,0,127.375,91.125,108.65,#N/A,47,52.88,55.4,94.25,56.75,0.083,0.131
12/14/2011,2078.51,0.02461378584,0.08137078965,0.166441345,1,1,1,1211.82,0.02433529732,0.07940123121,0.1598422208,1,1,1,166.356,24.05,6.48,0.42744287,181227650,0.55505,0.0888,0.466,166.356,1.2442,1.4692,1.9513,2.47,0,129.85,90.903,108.65,2630000000000,47.5,57.15,59.5,95,57.5,0.066,0.117
12/15/2011,2085.44,0.02321812184,0.08312874022,0.1604361669,1,1,1,1215.75,0.02300637467,0.08122558092,0.1539378984,1,1,1,166.874,22.54,5.84,0.45517707,809948928,0.55915,0.0875,0.472,166.874,1.25,1.4542,1.947,2.4453,0,129.625,90.688,108.65,#N/A,48,55.85,58.4,93.75,57,0.143,0.158
12/16/2011,2092.18,0.02861130495,0.08038983261,0.1484241318,1,1,1,1219.66,0.02815538757,0.07848088812,0.1419493957,1,1,1,162.44,22.35,5.87,0.44923678,547980483,0.56315,0.0855,0.478,162.44,1.2288,1.4339,1.9339,2.415,0,132,90.501,108.65,#N/A,48.6,55.4,58.6,93.75,58,0.128,0.155
12/19/2011,2067.67,0.05021594355,0.09372868978,0.1656405519,1,1,1,1205.35,0.04976148007,0.09179906251,0.1590907205,1,1,1,157.454,22.65,5.77,0.40572645,1244950459,0.56695,0.089,0.478,157.454,1.2464,1.4545,1.957,2.415,0,132.375,90.221,108.65,#N/A,55.6,59.8,61.25,72.25,57.25,0.096,0.12
12/20/2011,2129.67,0.01974014753,0.06083102077,0.1474265966,1,1,1,1241.31,0.0194310849,0.05909079924,0.1411412137,1,1,1,166.737,20.22,6.02,0.42863639,1417896318,0.56975,0.0875,0.482,166.737,1.3881,1.5429,2.038,2.5302,0,126.625,91.625,108.65,#N/A,55.2,58.5,60.25,73.05,57,0.096,0.103
12/21/2011,2133.86,0.005262763255,0.06793791533,0.1420664898,1,1,1,1243.72,0.004759913807,0.06619657158,0.1357218667,1,1,1,169.504,21.47,5.95,0.4316862,1681798898,0.57125,0.0845,0.487,169.504,1.4102,1.5489,2.0155,2.5422,0,124.375,91.625,108.65,2640000000000,54.63,59.25,60.88,75.75,64.5,0.038,0.074
12/22/2011,2152.04,0.007471980075,0.05288005799,0.1270933626,1,1,1,1254,0.007192982456,0.05137958533,0.1208452951,1,1,1,167.194,20.99,5.77,0.42902088,1667860365,0.57375,0.0865,0.487,167.194,1.3914,1.5245,1.9535,2.5216,0,121.5,91.625,108.65,#N/A,55.75,60.9,62.7,77,66.25,0.036,0.06
12/23/2011,2171.5,-0.005784020262,0.04183743956,0.1152198941,0,1,1,1265.33,-0.006101175188,0.04030569101,0.1090229426,0,1,1,174.089,20.68,5.98,0.43537521,1823359678,0.57575,0.087,0.489,174.089,1.3727,1.524,1.982,2.5323,0,121.75,91.626,108.65,#N/A,59.1,64.5,66.25,77.15,66.25,0.082,0.115
12/27/2011,2171.71,0.009527054717,0.0391442688,0.1192424403,1,1,1,1265.43,0.009190551828,0.03759986724,0.1130366753,1,1,1,171.372,20.64,6,0.45474836,1420172304,,0.086,0.49,171.372,1.4448,1.529,1.9544,2.5061,0,120.5,92.844,108.65,#N/A,57.25,62.25,64.1,74.85,66.75,0.076,0.117
12/28/2011,2145.09,0.02246525787,0.05155960822,0.1417143337,1,1,1,1249.64,0.0221343747,0.05023046637,0.135559041,1,1,1,164.93,22.07,5.87,0.44078053,1770650321,0.57925,0.0865,0.493,164.93,1.431,1.5242,1.9248,2.4548,0,121.875,92.625,108.65,2610000000000,57.5,62.5,64.7,74.25,67.25,0.052,0.071
12/29/2011,2168.12,0.01457945132,0.04986808848,0.125348228,1,1,1,1263.02,0.01428322592,0.0483523618,0.1190479961,1,1,1,163.106,21.31,5.61,0.42917133,1555835281,0.581,0.087,0.494,163.106,1.4318,1.5256,1.921,2.4149,0,120,92.938,108.65,#N/A,55.5,59.6,61.19,72.05,65.75,0.098,0.095
12/30/2011,2158.94,0.01669337731,0.05557356851,0.1186276599,1,1,1,1257.61,0.01606221325,0.05401515573,0.1123957348,1,1,1,163.6,21.59,5.35,0.41185346,2013937733,0.581,0.084,0.497,163.6,1.4885,1.5175,1.907,2.4169,0,120,92.938,108.65,#N/A,53.75,52.75,58.5,71.75,67,-0.001,0.103
1/3/2012,2192.4,0.003466520708,0.0547755884,0.1012588944,1,1,1,1277.06,0.002850296775,0.05312201463,0.0947645373,1,1,1,169.129,20.65,5.56,0.45628625,2149477635,0.5825,0.0835,0.499,169.129,1.52,1.56,1.97,2.4694,1,118,93.625,108.65,#N/A,55.2,59.63,60.5,73,66.75,0.127,0.159
1/4/2012,2193.28,0.01199117304,0.05392380362,0.0883380143,1,1,1,1277.3,0.01157128318,0.05247788303,0.08212636029,1,1,1,171.685,19.99,5.45,0.45953832,2291122803,0.5825,0.0815,0.501,171.685,1.55,1.6087,2.0299,2.5313,1,118.75,94.005,108.65,2600000000000,53.75,58.25,58.75,72.15,66.75,0.065,0.087
